date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:14:19	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22da0c-60fc24bce8875%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons.eot?	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-iconsd41d.eot	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons.css?ver=2.0.5.6)
17:14:19	21780/21780	---M--	200	added ('OK')	font/woff2	etag:%225514-60fc24bcea3cd%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons.woff2?w118d	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons54e9.woff2	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons.css?ver=2.0.5.6)
17:14:20	55696/55696	---M--	200	added ('OK')	font/woff	etag:%22d990-60fc24bce9fe5%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons.woff?w118d	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons54e9.woff	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons.css?ver=2.0.5.6)
17:14:21	55620/55620	---MCZ	200	added ('OK')	font/ttf	etag:W/%22d944-60fc24bce9bfd%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons.ttf?w118d	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons54e9.ttf	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons.css?ver=2.0.5.6)
17:14:21	205847/205847	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2232417-60fc24bce942d%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons.svg?w118d	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons54e9.svg	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons.css?ver=2.0.5.6)
17:14:22	121026/121026	---M-Z	200	added ('OK')	text/css	etag:%221d8c2-610d8b449014a-gzip%22	https://vidhyutpower.com/wp-content/uploads/elementor/css/post-495.css?ver=1707372783	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/uploads/elementor/css/post-495ddcc.css	(from https://vidhyutpower.com/about-us-2/)
17:14:23	88767/88767	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Feb%202024%2011:44:23%20GMT	https://vidhyutpower.com/wp-json/wp/v2/pages/495	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-json/wp/v2/pages/495.json	(from https://vidhyutpower.com/about-us-2/)
17:14:23	2073/2073	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Feb%202024%2011:44:23%20GMT	https://vidhyutpower.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvidhyutpower.com%2Fabout-us-2%2F	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-json/oembed/1.0/embedec81.json	(from https://vidhyutpower.com/about-us-2/)
17:14:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Feb%202024%2011:44:24%20GMT	https://vidhyutpower.com/?p=495	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/index28bc.html	(from https://vidhyutpower.com/about-us-2/)
17:14:25	2233/2233	---MCZ	200	added ('OK')	text/xml	date:Sun,%2018%20Feb%202024%2011:44:25%20GMT	https://vidhyutpower.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvidhyutpower.com%2Fabout-us-2%2F&format=xml	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-json/oembed/1.0/embed1fed	(from https://vidhyutpower.com/about-us-2/)
